timestamp,approach,turn,length_ft,speed_mph,phase,light,seconds_of_light_state,seconds_since_green,recent_free_flow_speed_mph,calibration_free_flow_speed_mph,include_in_approach_data,zone_id
20161003T131250.8,W,L,8,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T131253.0,W,L,9,5,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T131255.1,W,L,7,25,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T131442.1,W,L,7,10,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T131445.4,W,L,11,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T131530.1,W,L,16,16,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T131631.5,W,L,15,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T131638.5,W,L,16,17,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T131634.1,W,L,15,17,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T131823.7,W,L,11,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T131821.9,W,L,8,11,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T131830.1,W,L,16,19,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T131827.2,W,L,8,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T131913.2,W,L,7,14,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132010.6,W,L,11,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132013.1,W,L,8,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132235.0,W,L,11,12,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132350.3,W,L,13,8,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132538.7,W,L,14,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132542.3,W,L,14,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132631.2,W,L,12,20,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132734.7,W,L,12,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132742.0,W,L,11,19,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132731.5,W,L,13,17,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132920.7,W,L,7,8,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132924.2,W,L,7,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132932.1,W,L,21,21,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T132926.2,W,L,7,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T133108.9,W,L,14,6,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T133117.8,W,L,5,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T133120,W,L,9,22,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T133300,W,L,10,9,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T133449.3,W,L,9,9,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T133454.7,W,L,10,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T133459.7,W,L,19,20,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T133453.0,W,U,15,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T133534.1,W,L,13,19,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T133640.1,W,L,17,6,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T133831.7,W,L,15,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T133833.9,W,L,11,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T133828.1,W,L,15,7,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134022.1,W,L,14,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134026.5,W,S,16,24,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134019.8,W,L,11,5,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134024.2,W,L,7,21,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134214.2,W,L,12,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134211.1,W,L,15,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134413.0,W,L,15,18,1,R,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134410.3,W,L,15,14,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134405.0,W,L,12,11,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134437.2,W,L,11,4,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134449.8,W,L,9,15,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134445.3,W,L,14,8,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134551.4,W,L,5,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134549.8,W,L,15,8,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134745.0,W,L,6,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134748.1,W,L,16,21,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134750.2,W,L,20,25,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134752.0,W,L,7,26,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134740.6,W,L,15,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134743.0,W,L,16,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134807.6,W,S,13,5,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134931.1,W,L,17,4,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134934.1,W,L,19,15,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T134936.8,W,L,9,11,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135127.8,W,L,8,54,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135132.7,W,L,8,25,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135130.4,W,L,17,10,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135126.3,W,L,18,5,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135147.0,W,S,11,11,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135317.4,W,L,6,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135312.0,W,L,29,24,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135314.7,W,L,7,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135319.0,W,L,16,22,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135312.9,W,L,7,3,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135321.5,W,L,10,24,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135505.7,W,L,15,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135502.9,W,L,15,6,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135618.8,W,L,16,8,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135627.0,W,L,13,16,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135624.5,W,L,7,14,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135742.1,W,L,19,9,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135746.6,W,L,11,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135749.7,W,L,12,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135751.5,W,L,9,21,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135754.1,W,L,7,24,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135755.5,W,L,13,24,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135744.5,W,L,11,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135903.0,W,L,14,15,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135859.6,W,L,17,21,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T135855.9,W,L,11,8,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140024.7,W,L,15,30,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140028.1,W,L,9,30,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140019.7,W,L,14,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140030.9,W,L,11,30,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140118.2,W,L,11,10,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140121.7,W,L,12,27,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140126.2,W,L,10,30,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140234.7,W,L,19,7,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140240.5,W,L,10,11,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140243.7,W,L,30,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140246.5,W,L,16,19,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140450.3,W,L,17,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140454.0,W,L,11,8,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140443.3,W,L,14,3,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140551,W,L,15,17,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140657.3,W,L,18,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140702.5,W,L,15,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140706.4,W,L,17,21,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140704.5,W,L,12,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140742.5,W,L,17,3,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140746.5,W,L,10,2,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140907.8,W,L,24,9,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140912.7,W,L,7,20,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T140905.3,W,L,9,9,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141001.7,W,L,9,11,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141005.3,W,L,14,19,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141014.9,W,L,15,5,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141004.4,W,L,18,13,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141116.0,W,L,20,20,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141118.2,W,L,12,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141120.7,W,L,7,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141123.6,W,S,17,37,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141205.7,W,L,15,11,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141214.2,W,L,15,15,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141420.5,W,L,15,30,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141538.4,W,L,20,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141610.0,W,L,17,14,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141628.4,W,S,7,11,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141641.5,W,L,7,5,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141628.1,W,L,9,15,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141749.5,W,L,15,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141754.3,W,L,9,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141745.8,W,L,19,8,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141751.5,W,L,18,23,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141836.1,W,L,13,17,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141853.3,W,L,13,10,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142004.2,W,L,17,21,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142008.0,W,L,11,28,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T141959.6,W,L,18,10,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142006.1,W,L,15,25,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142002.0,W,L,10,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142204.6,W,L,5,8,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142208.1,W,L,18,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142213.8,W,L,16,23,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142249.5,W,L,16,8,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142254.5,W,L,9,4,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142258.8,W,L,14,7,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142415.7,W,L,15,9,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142628.6,W,L,20,15,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142633.9,W,L,17,25,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142636.3,W,L,15,28,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142625.7,W,L,12,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142719.5,W,L,12,10,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142724.5,W,L,11,6,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142726.3,W,L,14,6,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142836,W,L,15,7,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142911.2,W,L,14,4,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142910.5,W,L,15,4,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142918,W,L,10,19,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T142930.2,W,L,11,3,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143133.2,W,L,11,11,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143256.1,W,L,16,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143259,W,L,12,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143504.7,W,L,18,5,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143513.6,W,L,12,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143517.7,W,L,6,19,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143507.8,W,L,11,10,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143511.2,W,L,6,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143515.9,W,L,11,30,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143719.9,W,L,17,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143722.7,W,L,11,17,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143730.6,W,L,15,24,1,R,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143716.7,W,L,5,10,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143727.4,W,L,17,18,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143825.2,W,L,12,26,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143926.0,W,L,9,10,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143934.5,W,L,7,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143932.1,W,L,16,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143936.8,W,L,9,18,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T143929.6,W,L,17,17,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144033.8,W,L,7,16,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144135.1,W,L,13,6,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144137.8,W,L,10,20,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144231.5,W,L,16,20,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144241.1,W,L,10,25,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144438.4,W,L,14,31,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144557.7,W,L,13,10,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144555.0,W,L,11,6,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144559.6,W,L,18,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144709.7,W,L,14,16,1,R,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144618.4,W,L,11,8,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144701.8,W,L,20,4,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144704.2,W,L,8,6,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144807.3,W,L,15,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144809.9,W,L,12,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144811.6,W,L,16,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144817.5,W,L,12,20,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144814.7,W,L,17,21,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144857.5,W,L,11,9,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144902.1,W,L,17,10,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T144907.5,W,L,18,13,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145015.6,W,L,15,5,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145103.1,W,L,14,2,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145058.0,W,L,14,2,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145112.6,W,L,11,6,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145114.8,W,L,9,5,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145111.9,W,L,13,7,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145121.8,W,L,21,7,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145226.1,W,L,13,4,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145228.8,W,L,10,17,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145232.9,W,L,10,26,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145231.0,W,L,9,22,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145306.4,W,L,9,5,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145537.0,W,L,18,3,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145646.9,W,L,14,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145648.5,W,L,16,15,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145654.7,W,L,18,22,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145653.2,W,L,15,33,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
